tot_case_date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
7/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
8/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
9/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
10/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
11/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
12/02/2022,395236761,165712,11275129,263172,257598,49,36599,98351,2384,6732,8627251,389957,33200,104136525,2524248,2031257,691180,32680,413372,1861532,47124,769076,3331009,53544,26498,10921,6092,869892,7146,355919,257167,26275831,5928,17784,993255,20683,37756,121773,118675,3110337,55772,15934,14154,7155,2335034,141049,5943783,7928,23792,,721971,80901,979000,1052220,37526,268657,3390121,85724,1966530,15510,10000,561657,761321,437350,135109,15845,9631,370500,68551,466455,136685963,93812283,23595,91,63281,629705,19992784,76509,49521,47148,11880,1314603,11250652,157917,13577,2058265,11077,12834,112668,28237,705614,11777,36270,7772,61108,29848,211799319,398900,1616846,69648,42188138,4516480,750,6543837,2244610,1210234,21798,3165397,11542793,125781,3300589,32600,1314243,1357974,322043,1543,216202,574587,81409,136438,450103,965627,32361,7346,445876,9854,786157,2087658,77783544,178193,61434,84795,2914220,150337,30156,69132,7,96619,58443,114570,36474,5516575,,467271,9096,860976,195700,163,1146041,224309,537901,156371,,966405,5281580,25916,17611,13727,8682,253685,,90211610,,278756,6102,896736,2760512,349663,1454899,2556,574105,721479,37732,601816,3331290,3609552,,5164673,3013049,486757,344711,226005,2385713,12810118,129125,3542,,5469,21513,9606,828,8114,33,13628,5911,705637,85178,1757741,38026,7627,397823,9373,1117055,800467,3195,26067,3622210,50162730,1044962,16849,10599406,618520,59292,75252,2335147,2412551,51826,17742,33436,2497001,20403,36557,,21,113898,940223,12150567,,5778,,162375,4265162,855642,17943078,75945588,14988,102958205,710874,148030,7,26,492678,2341971,453,11249,306777,230402
13/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
14/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
15/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
16/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
17/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
18/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
19/02/2022,411148666,170152,11427961,267551,261226,57,37140,98514,2458,7331,8751916,406379,33436,108253494,2696002,2254345,738328,32925,458539,1909664,50880,823045,3441145,55183,26552,11146,7429,883382,7374,363816,260491,27285509,5997,22515,1035285,20721,37902,123443,118933,3180839,55842,17687,14207,7214,2582934,149640,6007991,7998,23812,,757093,81118,1012703,1059834,38172,286888,3579893,85833,2289076,15531,10527,569024,793820,452821,135109,15853,9664,408447,68781,467399,144936613,99584864,28430,98,63501,674719,20951423,77164,56658,47399,11911,1454065,12560497,158434,14345,2183426,11429,13242,118177,34140,729977,12534,36329,7849,62156,30055,221510855,404764,1695991,83440,42631421,4807778,750,6780453,2273535,1247126,22056,3406475,12053330,126886,3912198,34358,1450810,1377460,322436,2548,222296,599039,81956,139028,518620,1012044,32431,7360,466666,10700,863959,2100992,79486397,185045,62844,85009,3040235,159061,30251,69955,7,105097,58563,129445,36572,5602947,,484516,9345,887754,198560,163,1154531,224653,546771,156789,,973059,5795271,35179,21186,13792,8709,253970,,91725774,,287380,7530,1038520,2963871,364358,1480592,3133,611258,739770,38671,620708,3424894,3637212,,5400758,3182730,490761,350188,256787,2550348,14133509,129295,3633,,5495,21932,9732,921,8230,33,14032,5920,726251,85370,1834974,38659,7652,469495,9469,1241121,852019,4625,26203,3640162,51836570,1405244,16896,10844335,628116,59900,76876,2406409,2567488,52626,17773,33549,2593327,21631,36634,,141,119226,964957,12834534,,5823,,162822,4500418,866971,18363270,77167700,15171,107393857,765960,152163,7,26,503162,2510860,453,11664,309293,231299
